date,symbol,rank,score_quote_vol,in_universe
2024-05-24,OKB-USDT,35,738542953,0
2024-05-24,HBAR-USDT,36,710852348,0
2024-05-24,CRV-USDT,37,710251514,0
2024-05-24,LDO-USDT,38,667046980,0
2024-05-24,ATOM-USDT,39,639740074,0
2024-05-24,FLOW-USDT,40,587228238,0
2024-05-24,INJ-USDT,41,565343559,0
2024-05-24,TRX-USDT,42,550022975,0
2024-05-24,NEO-USDT,43,542559884,0
2024-05-24,APE-USDT,44,529454833,0
2024-05-24,ALGO-USDT,45,513285467,0
2024-05-24,SAND-USDT,46,505591600,0
2024-05-24,THETA-USDT,47,435856139,0
2024-05-24,AAVE-USDT,48,424539366,0
2024-05-24,GRT-USDT,49,392377168,0
2024-05-24,IMX-USDT,50,327043836,0
2024-05-24,MANA-USDT,51,322634696,0
2024-05-24,XLM-USDT,52,313347154,0
2024-05-24,SNX-USDT,53,302590842,0
2024-05-24,MINA-USDT,54,294028249,0
2024-05-24,QTUM-USDT,55,251375003,0
2024-05-24,ZIL-USDT,56,210723944,0
2024-05-24,KSM-USDT,57,163690510,0
2024-05-24,XTZ-USDT,58,160833164,0
2024-05-24,COMP-USDT,59,159464980,0
2024-05-24,IOTA-USDT,60,149859809,0
2024-05-24,ENJ-USDT,61,119335284,0
2024-05-24,EGLD-USDT,62,119077269,0
2024-05-25,BTC-USDT,1,80890959788,1
2024-05-25,ETH-USDT,2,47711992903,1
2024-05-25,SOL-USDT,3,21764260090,1
2024-05-25,DOGE-USDT,4,15179483660,1
2024-05-25,PEPE-USDT,5,13355621777,1
2024-05-25,SHIB-USDT,6,5326542165,1
2024-05-25,ORDI-USDT,7,4849048338,1
2024-05-25,FIL-USDT,8,4843968419,1
2024-05-25,XRP-USDT,9,4821544884,1
2024-05-25,WLD-USDT,10,4501185048,1
2024-05-25,SUI-USDT,11,4123862802,1
2024-05-25,LTC-USDT,12,3915018281,1
2024-05-25,NEAR-USDT,13,3208102718,1
2024-05-25,BCH-USDT,14,2962109818,1
2024-05-25,ARB-USDT,15,2212797719,1
2024-05-25,ETC-USDT,16,2186080810,1
2024-05-25,AVAX-USDT,17,2099542708,1
2024-05-25,OP-USDT,18,2096760841,1
2024-05-25,JUP-USDT,19,2007567571,1
2024-05-25,APT-USDT,20,1980015585,1
2024-05-25,FLOKI-USDT,21,1895944659,1
2024-05-25,ADA-USDT,22,1548003538,1
2024-05-25,UNI-USDT,23,1502918806,1
2024-05-25,GALA-USDT,24,1424991603,1
2024-05-25,DOT-USDT,25,1172763189,1
2024-05-25,ICP-USDT,26,1108642254,1
2024-05-25,BONK-USDT,27,1092931987,1
2024-05-25,LINK-USDT,28,1045749389,1
2024-05-25,DYDX-USDT,29,1009112263,1
2024-05-25,STX-USDT,30,993878851,1
2024-05-25,FET-USDT,31,993193211,0
2024-05-25,AR-USDT,32,989775262,0
2024-05-25,CHZ-USDT,33,950540543,0
2024-05-25,TIA-USDT,34,944294170,0
2024-05-25,OKB-USDT,35,738475088,0
2024-05-25,HBAR-USDT,36,708532406,0
2024-05-25,CRV-USDT,37,706903914,0
2024-05-25,LDO-USDT,38,674881939,0
2024-05-25,ATOM-USDT,39,637515017,0
2024-05-25,FLOW-USDT,40,578678069,0
2024-05-25,INJ-USDT,41,562503093,0
2024-05-25,TRX-USDT,42,550926079,0
2024-05-25,NEO-USDT,43,543038826,0
2024-05-25,APE-USDT,44,525308063,0
2024-05-25,ALGO-USDT,45,511171515,0
2024-05-25,SAND-USDT,46,503674878,0
2024-05-25,THETA-USDT,47,433364291,0
2024-05-25,AAVE-USDT,48,428320453,0
2024-05-25,GRT-USDT,49,383256532,0
2024-05-25,IMX-USDT,50,325205340,0
2024-05-25,MANA-USDT,51,322595655,0
2024-05-25,XLM-USDT,52,313638375,0
2024-05-25,SNX-USDT,53,302101756,0
2024-05-25,MINA-USDT,54,294843625,0
2024-05-25,QTUM-USDT,55,249502297,0
2024-05-25,ZIL-USDT,56,209480160,0
2024-05-25,KSM-USDT,57,162615889,0
2024-05-25,XTZ-USDT,58,160398973,0
2024-05-25,COMP-USDT,59,158330917,0
2024-05-25,IOTA-USDT,60,149923281,0
2024-05-25,ENJ-USDT,61,119305900,0
2024-05-25,EGLD-USDT,62,118583158,0
2024-05-26,BTC-USDT,1,80270474230,1
2024-05-26,ETH-USDT,2,47444943241,1
2024-05-26,SOL-USDT,3,21751728496,1
2024-05-26,DOGE-USDT,4,15213037471,1
2024-05-26,PEPE-USDT,5,13462086804,1
2024-05-26,SHIB-USDT,6,5328456782,1
2024-05-26,ORDI-USDT,7,4847694644,1
2024-05-26,XRP-USDT,8,4803526128,1
2024-05-26,FIL-USDT,9,4793761179,1
2024-05-26,WLD-USDT,10,4397799755,1
2024-05-26,SUI-USDT,11,4103405574,1
2024-05-26,LTC-USDT,12,3903851435,1
2024-05-26,NEAR-USDT,13,3224970303,1
2024-05-26,BCH-USDT,14,2957998245,1
2024-05-26,ARB-USDT,15,2211396021,1
2024-05-26,ETC-USDT,16,2177101691,1
2024-05-26,AVAX-USDT,17,2089998062,1
2024-05-26,OP-USDT,18,2083829135,1
2024-05-26,JUP-USDT,19,2004885742,1
2024-05-26,APT-USDT,20,1969458640,1
2024-05-26,FLOKI-USDT,21,1899406891,1
2024-05-26,ADA-USDT,22,1537626214,1
2024-05-26,UNI-USDT,23,1488906441,1
2024-05-26,GALA-USDT,24,1403388532,1
2024-05-26,DOT-USDT,25,1164941488,1
2024-05-26,ICP-USDT,26,1102026129,1
2024-05-26,BONK-USDT,27,1096034301,1
2024-05-26,LINK-USDT,28,1040524954,1
2024-05-26,DYDX-USDT,29,996972730,1
2024-05-26,FET-USDT,30,989812236,1
2024-05-26,AR-USDT,31,986153211,0
2024-05-26,STX-USDT,32,980086842,0
2024-05-26,CHZ-USDT,33,947390128,0
2024-05-26,TIA-USDT,34,936664155,0
2024-05-26,OKB-USDT,35,734739094,0
2024-05-26,HBAR-USDT,36,704954593,0
2024-05-26,CRV-USDT,37,701182982,0
2024-05-26,LDO-USDT,38,683353216,0
2024-05-26,ATOM-USDT,39,627761286,0
2024-05-26,FLOW-USDT,40,558521835,0
2024-05-26,INJ-USDT,41,555434852,0
2024-05-26,TRX-USDT,42,547447236,0
2024-05-26,NEO-USDT,43,543117810,0
2024-05-26,APE-USDT,44,511578031,0
2024-05-26,ALGO-USDT,45,507816742,0
2024-05-26,SAND-USDT,46,494077213,0
2024-05-26,AAVE-USDT,47,430042246,0
2024-05-26,THETA-USDT,48,415273848,0
2024-05-26,GRT-USDT,49,375843421,0
2024-05-26,IMX-USDT,50,319975766,0
2024-05-26,MANA-USDT,51,318194223,0
2024-05-26,XLM-USDT,52,313519510,0
2024-05-26,SNX-USDT,53,301102510,0
2024-05-26,MINA-USDT,54,293904392,0
2024-05-26,QTUM-USDT,55,247876689,0
2024-05-26,ZIL-USDT,56,206466575,0
2024-05-26,KSM-USDT,57,160924760,0
2024-05-26,XTZ-USDT,58,158788589,0
2024-05-26,COMP-USDT,59,151249168,0
2024-05-26,IOTA-USDT,60,149432347,0
2024-05-26,ENJ-USDT,61,118772931,0
2024-05-26,EGLD-USDT,62,117443316,0
2024-05-27,BTC-USDT,1,79530237202,1
2024-05-27,ETH-USDT,2,47236414814,1
2024-05-27,SOL-USDT,3,21723987868,1
2024-05-27,DOGE-USDT,4,15141015323,1
2024-05-27,PEPE-USDT,5,13451831872,1
2024-05-27,SHIB-USDT,6,5337082487,1
2024-05-27,ORDI-USDT,7,4822015215,1
2024-05-27,XRP-USDT,8,4754486995,1
2024-05-27,FIL-USDT,9,4741920754,1
2024-05-27,WLD-USDT,10,4338240455,1
2024-05-27,SUI-USDT,11,4084279092,1
2024-05-27,LTC-USDT,12,3868463954,1
2024-05-27,NEAR-USDT,13,3277511179,1
2024-05-27,BCH-USDT,14,2916645565,1
2024-05-27,ARB-USDT,15,2212701511,1
2024-05-27,ETC-USDT,16,2172159623,1
2024-05-27,AVAX-USDT,17,2085370518,1
2024-05-27,OP-USDT,18,2076769827,1
2024-05-27,JUP-USDT,19,1999425449,1
2024-05-27,APT-USDT,20,1963930236,1
2024-05-27,FLOKI-USDT,21,1935085399,1
2024-05-27,ADA-USDT,22,1522165555,1
2024-05-27,UNI-USDT,23,1470728167,1
2024-05-27,GALA-USDT,24,1375344374,1
2024-05-27,DOT-USDT,25,1154020135,1
2024-05-27,BONK-USDT,26,1100606438,1
2024-05-27,ICP-USDT,27,1096904245,1
2024-05-27,LINK-USDT,28,1045271987,1
2024-05-27,FET-USDT,29,990187114,1
2024-05-27,DYDX-USDT,30,981126112,1
2024-05-27,AR-USDT,31,979951858,0
2024-05-27,STX-USDT,32,959849042,0
2024-05-27,CHZ-USDT,33,941708810,0
2024-05-27,TIA-USDT,34,933082764,0
2024-05-27,OKB-USDT,35,732548384,0
2024-05-27,HBAR-USDT,36,702142784,0
2024-05-27,CRV-USDT,37,698037238,0
2024-05-27,LDO-USDT,38,691857399,0
2024-05-27,ATOM-USDT,39,618531200,0
2024-05-27,INJ-USDT,40,545736729,0
2024-05-27,NEO-USDT,41,543117193,0
2024-05-27,TRX-USDT,42,542943924,0
2024-05-27,FLOW-USDT,43,542143764,0
2024-05-27,ALGO-USDT,44,505343988,0
2024-05-27,APE-USDT,45,503745884,0
2024-05-27,SAND-USDT,46,485917947,0
2024-05-27,AAVE-USDT,47,430585786,0
2024-05-27,THETA-USDT,48,395680334,0
2024-05-27,GRT-USDT,49,372850218,0
2024-05-27,IMX-USDT,50,316261111,0
2024-05-27,MANA-USDT,51,314787091,0
2024-05-27,XLM-USDT,52,312326677,0
2024-05-27,SNX-USDT,53,301459063,0
2024-05-27,MINA-USDT,54,294247472,0
2024-05-27,QTUM-USDT,55,245894334,0
2024-05-27,ZIL-USDT,56,205137201,0
2024-05-27,KSM-USDT,57,159077496,0
2024-05-27,XTZ-USDT,58,157434564,0
2024-05-27,IOTA-USDT,59,147868809,0
2024-05-27,COMP-USDT,60,144935387,0
2024-05-27,ENJ-USDT,61,117632103,0
2024-05-27,EGLD-USDT,62,116332208,0
2024-05-28,BTC-USDT,1,77860208573,1
2024-05-28,ETH-USDT,2,46635924454,1
2024-05-28,SOL-USDT,3,21578663995,1
2024-05-28,DOGE-USDT,4,14913397459,1
2024-05-28,PEPE-USDT,5,13351551099,1
2024-05-28,SHIB-USDT,6,5337477285,1
2024-05-28,XRP-USDT,7,4671423069,1
2024-05-28,ORDI-USDT,8,4629607522,1
2024-05-28,FIL-USDT,9,4626126510,1
2024-05-28,WLD-USDT,10,4209349549,1
2024-05-28,SUI-USDT,11,4022784336,1
2024-05-28,LTC-USDT,12,3828158401,1
2024-05-28,NEAR-USDT,13,3319771022,1
2024-05-28,BCH-USDT,14,2892789367,1
2024-05-28,ARB-USDT,15,2194847744,1
2024-05-28,ETC-USDT,16,2139627101,1
2024-05-28,AVAX-USDT,17,2069524154,1
2024-05-28,OP-USDT,18,2051771046,1
2024-05-28,JUP-USDT,19,1990072153,1
2024-05-28,FLOKI-USDT,20,1967518019,1
2024-05-28,APT-USDT,21,1907513474,1
2024-05-28,ADA-USDT,22,1497629656,1
2024-05-28,UNI-USDT,23,1446249439,1
2024-05-28,GALA-USDT,24,1351922936,1
2024-05-28,DOT-USDT,25,1137377018,1
2024-05-28,BONK-USDT,26,1101605823,1
2024-05-28,ICP-USDT,27,1079131075,1
2024-05-28,LINK-USDT,28,1026118827,1
2024-05-28,FET-USDT,29,978645202,1
2024-05-28,DYDX-USDT,30,956556399,1
2024-05-28,CHZ-USDT,31,951073168,0
2024-05-28,TIA-USDT,32,943665785,0
2024-05-28,STX-USDT,33,934001363,0
2024-05-28,AR-USDT,34,915451398,0
2024-05-28,OKB-USDT,35,726452560,0
2024-05-28,LDO-USDT,36,690359121,0
2024-05-28,CRV-USDT,37,689929732,0
2024-05-28,HBAR-USDT,38,686605678,0
2024-05-28,ATOM-USDT,39,611283494,0
2024-05-28,NEO-USDT,40,542940510,0
2024-05-28,TRX-USDT,41,535721685,0
2024-05-28,FLOW-USDT,42,523387799,0
2024-05-28,INJ-USDT,43,519334810,0
2024-05-28,ALGO-USDT,44,498050734,0
2024-05-28,APE-USDT,45,494483668,0
2024-05-28,SAND-USDT,46,472521978,0
2024-05-28,AAVE-USDT,47,426916100,0
2024-05-28,THETA-USDT,48,387340278,0
2024-05-28,GRT-USDT,49,368231068,0
2024-05-28,IMX-USDT,50,311713149,0
2024-05-28,XLM-USDT,51,309178208,0
2024-05-28,MANA-USDT,52,308300949,0
2024-05-28,SNX-USDT,53,299956144,0
2024-05-28,MINA-USDT,54,292700647,0
2024-05-28,QTUM-USDT,55,242081319,0
2024-05-28,ZIL-USDT,56,201624550,0
2024-05-28,KSM-USDT,57,155963976,0
2024-05-28,XTZ-USDT,58,155192705,0
2024-05-28,IOTA-USDT,59,145455669,0
2024-05-28,COMP-USDT,60,136029875,0
2024-05-28,ENJ-USDT,61,116872395,0
2024-05-28,EGLD-USDT,62,114297363,0
2024-05-29,BTC-USDT,1,77018388630,1
2024-05-29,ETH-USDT,2,46241158304,1
2024-05-29,SOL-USDT,3,21305354564,1
2024-05-29,DOGE-USDT,4,14652520490,1
2024-05-29,PEPE-USDT,5,13395008481,1
2024-05-29,SHIB-USDT,6,5354700883,1
2024-05-29,XRP-USDT,7,4580114872,1
2024-05-29,ORDI-USDT,8,4554403786,1
2024-05-29,FIL-USDT,9,4499779095,1
2024-05-29,WLD-USDT,10,4177514541,1
2024-05-29,SUI-USDT,11,3964598165,1
2024-05-29,LTC-USDT,12,3773526668,1
2024-05-29,NEAR-USDT,13,3306278027,1
2024-05-29,BCH-USDT,14,2851840082,1
2024-05-29,ARB-USDT,15,2162349445,1
2024-05-29,ETC-USDT,16,2109013023,1
2024-05-29,AVAX-USDT,17,2046550437,1
2024-05-29,OP-USDT,18,2023629672,1
2024-05-29,FLOKI-USDT,19,1982994147,1
2024-05-29,JUP-USDT,20,1973014189,1
2024-05-29,APT-USDT,21,1871301088,1
2024-05-29,ADA-USDT,22,1458477060,1
2024-05-29,UNI-USDT,23,1407541165,1
2024-05-29,GALA-USDT,24,1337158925,1
2024-05-29,DOT-USDT,25,1126815337,1
2024-05-29,BONK-USDT,26,1076790779,1
2024-05-29,ICP-USDT,27,1062719788,1
2024-05-29,LINK-USDT,28,1015493883,1
2024-05-29,FET-USDT,29,973922069,1
2024-05-29,CHZ-USDT,30,961059397,1
2024-05-29,DYDX-USDT,31,939842432,0
2024-05-29,TIA-USDT,32,938623275,0
2024-05-29,STX-USDT,33,926517890,0
2024-05-29,AR-USDT,34,891241782,0
2024-05-29,OKB-USDT,35,722293811,0
2024-05-29,LDO-USDT,36,692536434,0
2024-05-29,CRV-USDT,37,679809032,0
2024-05-29,HBAR-USDT,38,674095021,0
2024-05-29,ATOM-USDT,39,603837444,0
2024-05-29,NEO-USDT,40,534528072,0
2024-05-29,TRX-USDT,41,531189455,0
2024-05-29,INJ-USDT,42,505590261,0
2024-05-29,FLOW-USDT,43,501308084,0
2024-05-29,ALGO-USDT,44,491467431,0
2024-05-29,APE-USDT,45,483444005,0
2024-05-29,SAND-USDT,46,459600612,0
2024-05-29,AAVE-USDT,47,417458805,0
2024-05-29,THETA-USDT,48,384536031,0
2024-05-29,GRT-USDT,49,366991524,0
2024-05-29,IMX-USDT,50,307448819,0
2024-05-29,XLM-USDT,51,305424899,0
2024-05-29,MANA-USDT,52,300812808,0
2024-05-29,SNX-USDT,53,296873542,0
2024-05-29,MINA-USDT,54,291055723,0
2024-05-29,QTUM-USDT,55,239573846,0
2024-05-29,ZIL-USDT,56,199679974,0
2024-05-29,KSM-USDT,57,153504651,0
2024-05-29,XTZ-USDT,58,151445144,0
2024-05-29,IOTA-USDT,59,141744766,0
2024-05-29,COMP-USDT,60,130235816,0
2024-05-29,ENJ-USDT,61,115267840,0
2024-05-29,EGLD-USDT,62,112579881,0
2024-05-30,BTC-USDT,1,76721007583,1
2024-05-30,ETH-USDT,2,46080925084,1
2024-05-30,SOL-USDT,3,21144922209,1
2024-05-30,DOGE-USDT,4,14421813688,1
2024-05-30,PEPE-USDT,5,13376610664,1
2024-05-30,SHIB-USDT,6,5303245181,1
2024-05-30,ORDI-USDT,7,4595207107,1
2024-05-30,XRP-USDT,8,4555181994,1
2024-05-30,FIL-USDT,9,4447434374,1
2024-05-30,WLD-USDT,10,4113214256,1
2024-05-30,SUI-USDT,11,3933301895,1
2024-05-30,LTC-USDT,12,3751624133,1
2024-05-30,NEAR-USDT,13,3301754733,1
2024-05-30,BCH-USDT,14,2838811382,1
2024-05-30,ARB-USDT,15,2154585941,1
2024-05-30,ETC-USDT,16,2106452682,1
2024-05-30,AVAX-USDT,17,2037669176,1
2024-05-30,OP-USDT,18,2020288695,1
2024-05-30,FLOKI-USDT,19,1979710426,1
2024-05-30,JUP-USDT,20,1949031083,1
2024-05-30,APT-USDT,21,1854829962,1
2024-05-30,ADA-USDT,22,1439781278,1
2024-05-30,UNI-USDT,23,1383642574,1
2024-05-30,GALA-USDT,24,1326313227,1
2024-05-30,DOT-USDT,25,1121828579,1
2024-05-30,BONK-USDT,26,1072516019,1
2024-05-30,ICP-USDT,27,1056808997,1
2024-05-30,LINK-USDT,28,1017612443,1
2024-05-30,CHZ-USDT,29,957241505,1
2024-05-30,FET-USDT,30,956979460,1
2024-05-30,TIA-USDT,31,940436974,0
2024-05-30,DYDX-USDT,32,931371766,0
2024-05-30,STX-USDT,33,925019657,0
2024-05-30,AR-USDT,34,896817620,0
2024-05-30,OKB-USDT,35,722001823,0
2024-05-30,LDO-USDT,36,694162459,0
2024-05-30,CRV-USDT,37,671719117,0
2024-05-30,HBAR-USDT,38,671287371,0
2024-05-30,ATOM-USDT,39,598796844,0
2024-05-30,TRX-USDT,40,530760570,0
2024-05-30,NEO-USDT,41,529245146,0
2024-05-30,INJ-USDT,42,498208497,0
2024-05-30,FLOW-USDT,43,496901183,0
2024-05-30,ALGO-USDT,44,488847063,0
2024-05-30,APE-USDT,45,475665301,0
2024-05-30,SAND-USDT,46,445449601,0
2024-05-30,AAVE-USDT,47,413674112,0
2024-05-30,THETA-USDT,48,380815744,0
2024-05-30,GRT-USDT,49,358197229,0
2024-05-30,XLM-USDT,50,304935340,0
2024-05-30,IMX-USDT,51,304665317,0
2024-05-30,SNX-USDT,52,293916193,0
2024-05-30,MANA-USDT,53,292791280,0
2024-05-30,MINA-USDT,54,290129129,0
2024-05-30,QTUM-USDT,55,238224199,0
2024-05-30,ZIL-USDT,56,198993950,0
2024-05-30,KSM-USDT,57,152177383,0
2024-05-30,XTZ-USDT,58,149800630,0
2024-05-30,IOTA-USDT,59,140192230,0
2024-05-30,COMP-USDT,60,127675420,0
2024-05-30,ENJ-USDT,61,113645709,0
2024-05-30,EGLD-USDT,62,111822101,0
2024-05-31,BTC-USDT,1,76804546574,1
2024-05-31,ETH-USDT,2,46052664696,1
2024-05-31,SOL-USDT,3,21097222325,1
2024-05-31,DOGE-USDT,4,14157568010,1
2024-05-31,PEPE-USDT,5,13318718008,1
2024-05-31,SHIB-USDT,6,5052028220,1
2024-05-31,ORDI-USDT,7,4520481920,1
2024-05-31,XRP-USDT,8,4481326855,1
2024-05-31,FIL-USDT,9,4287956405,1
2024-05-31,WLD-USDT,10,4067580805,1
2024-05-31,SUI-USDT,11,3905895169,1
2024-05-31,LTC-USDT,12,3675865119,1
2024-05-31,NEAR-USDT,13,3287675919,1
2024-05-31,BCH-USDT,14,2620738117,1
2024-05-31,ARB-USDT,15,2133089116,1
2024-05-31,ETC-USDT,16,2043970146,1
2024-05-31,AVAX-USDT,17,2027317470,1
2024-05-31,OP-USDT,18,1996084322,1
2024-05-31,JUP-USDT,19,1936858087,1
2024-05-31,FLOKI-USDT,20,1913125455,1
2024-05-31,APT-USDT,21,1838666978,1
2024-05-31,ADA-USDT,22,1393238547,1
2024-05-31,UNI-USDT,23,1338097948,1
2024-05-31,GALA-USDT,24,1301762934,1
2024-05-31,DOT-USDT,25,1104368625,1
2024-05-31,BONK-USDT,26,1058797250,1
2024-05-31,ICP-USDT,27,1042625601,1
2024-05-31,LINK-USDT,28,1000619953,1
2024-05-31,CHZ-USDT,29,955147559,1
2024-05-31,FET-USDT,30,941959159,1
2024-05-31,TIA-USDT,31,940572814,0
2024-05-31,STX-USDT,32,922993591,0
2024-05-31,DYDX-USDT,33,916509566,0
2024-05-31,AR-USDT,34,890329957,0
2024-05-31,OKB-USDT,35,712837430,0
2024-05-31,LDO-USDT,36,696976639,0
2024-05-31,HBAR-USDT,37,666644867,0
2024-05-31,CRV-USDT,38,660192440,0
2024-05-31,ATOM-USDT,39,593522059,0
2024-05-31,TRX-USDT,40,531639183,0
2024-05-31,NEO-USDT,41,525171679,0
2024-05-31,INJ-USDT,42,493718079,0
2024-05-31,FLOW-USDT,43,491646006,0
2024-05-31,ALGO-USDT,44,482168936,0
2024-05-31,APE-USDT,45,458565675,0
2024-05-31,SAND-USDT,46,433507684,0
2024-05-31,AAVE-USDT,47,409458419,0
2024-05-31,THETA-USDT,48,376370465,0
2024-05-31,GRT-USDT,49,354426363,0
2024-05-31,IMX-USDT,50,302124208,0
2024-05-31,XLM-USDT,51,300598675,0
2024-05-31,SNX-USDT,52,291884307,0
2024-05-31,MINA-USDT,53,288299242,0
2024-05-31,MANA-USDT,54,286222920,0
2024-05-31,QTUM-USDT,55,234045969,0
2024-05-31,ZIL-USDT,56,196924461,0
2024-05-31,KSM-USDT,57,150507845,0
2024-05-31,XTZ-USDT,58,148088393,0
2024-05-31,IOTA-USDT,59,137765905,0
2024-05-31,COMP-USDT,60,125245466,0
2024-05-31,ENJ-USDT,61,113099626,0
2024-05-31,EGLD-USDT,62,110452811,0
2024-06-01,BTC-USDT,1,76441843573,1
2024-06-01,ETH-USDT,2,45797153720,1
2024-06-01,SOL-USDT,3,20942348627,1
2024-06-01,DOGE-USDT,4,13803492299,1
2024-06-01,PEPE-USDT,5,13064845419,1
2024-06-01,SHIB-USDT,6,4890586944,1
2024-06-01,ORDI-USDT,7,4433540707,1
2024-06-01,XRP-USDT,8,4408032988,1
2024-06-01,FIL-USDT,9,4078025505,1
2024-06-01,WLD-USDT,10,3942102997,1
2024-06-01,SUI-USDT,11,3868031717,1
2024-06-01,LTC-USDT,12,3626675977,1
2024-06-01,NEAR-USDT,13,3268494907,1
2024-06-01,BCH-USDT,14,2485366956,1
2024-06-01,ARB-USDT,15,2064708656,1
2024-06-01,AVAX-USDT,16,2012769034,1
2024-06-01,ETC-USDT,17,1969060706,1
2024-06-01,OP-USDT,18,1937084086,1
2024-06-01,JUP-USDT,19,1917864858,1
2024-06-01,FLOKI-USDT,20,1865336544,1
2024-06-01,APT-USDT,21,1818905826,1
2024-06-01,ADA-USDT,22,1369276319,1
2024-06-01,UNI-USDT,23,1305111485,1
2024-06-01,GALA-USDT,24,1282568205,1
2024-06-01,DOT-USDT,25,1073346125,1
2024-06-01,BONK-USDT,26,1040196269,1
2024-06-01,ICP-USDT,27,1025486425,1
2024-06-01,LINK-USDT,28,986015025,1
2024-06-01,CHZ-USDT,29,947922937,1
2024-06-01,TIA-USDT,30,936624724,1
2024-06-01,FET-USDT,31,926410305,0
2024-06-01,STX-USDT,32,913163126,0
2024-06-01,DYDX-USDT,33,899432607,0
2024-06-01,AR-USDT,34,872583296,0
2024-06-01,LDO-USDT,35,692842550,0
2024-06-01,OKB-USDT,36,688953561,0
2024-06-01,HBAR-USDT,37,662483830,0
2024-06-01,CRV-USDT,38,645835502,0
2024-06-01,ATOM-USDT,39,584535689,0
2024-06-01,TRX-USDT,40,529701224,0
2024-06-01,NEO-USDT,41,520033864,0
2024-06-01,FLOW-USDT,42,486597257,0
2024-06-01,INJ-USDT,43,484746791,0
2024-06-01,ALGO-USDT,44,468933453,0
2024-06-01,APE-USDT,45,447670385,0
2024-06-01,SAND-USDT,46,418737787,0
2024-06-01,AAVE-USDT,47,403519263,0
2024-06-01,THETA-USDT,48,366893804,0
2024-06-01,GRT-USDT,49,344204529,0
2024-06-01,IMX-USDT,50,296732499,0
2024-06-01,XLM-USDT,51,293385124,0
2024-06-01,SNX-USDT,52,289314924,0
2024-06-01,MINA-USDT,53,284486318,0
2024-06-01,MANA-USDT,54,276675829,0
2024-06-01,QTUM-USDT,55,231163011,0
2024-06-01,ZIL-USDT,56,194801805,0
2024-06-01,KSM-USDT,57,146509466,0
2024-06-01,XTZ-USDT,58,145188274,0
2024-06-01,IOTA-USDT,59,135215853,0
2024-06-01,COMP-USDT,60,122822884,0
2024-06-01,ENJ-USDT,61,111371535,0
2024-06-01,EGLD-USDT,62,102611411,0
2024-06-02,BTC-USDT,1,74886685181,1
2024-06-02,ETH-USDT,2,45251740989,1
2024-06-02,SOL-USDT,3,20764400436,1
2024-06-02,DOGE-USDT,4,13341916913,1
2024-06-02,PEPE-USDT,5,12678423562,1
2024-06-02,SHIB-USDT,6,4456675432,1
2024-06-02,XRP-USDT,7,4310997564,1
2024-06-02,ORDI-USDT,8,4301710191,1
2024-06-02,FIL-USDT,9,3940879183,1
2024-06-02,WLD-USDT,10,3864833223,1
2024-06-02,SUI-USDT,11,3818942579,1
2024-06-02,LTC-USDT,12,3580778570,1
2024-06-02,NEAR-USDT,13,3248574129,1
2024-06-02,BCH-USDT,14,2405245852,1
2024-06-02,ARB-USDT,15,2025618981,1
2024-06-02,AVAX-USDT,16,1998438986,1
2024-06-02,ETC-USDT,17,1924232063,1
2024-06-02,OP-USDT,18,1910994439,1
2024-06-02,JUP-USDT,19,1903864182,1
2024-06-02,FLOKI-USDT,20,1821114688,1
2024-06-02,APT-USDT,21,1794198768,1
2024-06-02,ADA-USDT,22,1327337913,1
2024-06-02,UNI-USDT,23,1281903591,1
2024-06-02,GALA-USDT,24,1271406211,1
2024-06-02,DOT-USDT,25,1042253506,1
2024-06-02,ICP-USDT,26,1009786552,1
2024-06-02,BONK-USDT,27,972444283,1
2024-06-02,LINK-USDT,28,972277047,1
2024-06-02,CHZ-USDT,29,943773513,1
2024-06-02,TIA-USDT,30,930646166,1
2024-06-02,FET-USDT,31,916891965,0
2024-06-02,STX-USDT,32,899921663,0
2024-06-02,DYDX-USDT,33,877880316,0
2024-06-02,AR-USDT,34,867157049,0
2024-06-02,LDO-USDT,35,691053731,0
2024-06-02,OKB-USDT,36,679282031,0
2024-06-02,HBAR-USDT,37,655216850,0
2024-06-02,CRV-USDT,38,624361700,0
2024-06-02,ATOM-USDT,39,571335031,0
2024-06-02,TRX-USDT,40,526979811,0
2024-06-02,NEO-USDT,41,511654140,0
2024-06-02,FLOW-USDT,42,479607665,0
2024-06-02,INJ-USDT,43,477709821,0
2024-06-02,ALGO-USDT,44,455703713,0
2024-06-02,APE-USDT,45,431159815,0
2024-06-02,SAND-USDT,46,406904919,0
2024-06-02,AAVE-USDT,47,396878054,0
2024-06-02,THETA-USDT,48,362559255,0
2024-06-02,GRT-USDT,49,339040973,0
2024-06-02,IMX-USDT,50,293235570,0
2024-06-02,SNX-USDT,51,286627786,0
2024-06-02,XLM-USDT,52,282622552,0
2024-06-02,MINA-USDT,53,280719863,0
2024-06-02,MANA-USDT,54,270742839,0
2024-06-02,QTUM-USDT,55,209801422,0
2024-06-02,ZIL-USDT,56,191724407,0
2024-06-02,KSM-USDT,57,143606948,0
2024-06-02,XTZ-USDT,58,142242782,0
2024-06-02,IOTA-USDT,59,131091005,0
2024-06-02,COMP-USDT,60,119647736,0
2024-06-02,ENJ-USDT,61,107787417,0
2024-06-02,EGLD-USDT,62,100282539,0
2024-06-03,BTC-USDT,1,72867194845,1
2024-06-03,ETH-USDT,2,43953615527,1
2024-06-03,SOL-USDT,3,20225479348,1
2024-06-03,DOGE-USDT,4,12721078693,1
